dateTime,last,lastDateTime,volBid,volAsk,bid,ask,vol
1325525880000,1.29207,1325525880000,0,0,1.29207,1.29207,0
1325525940000,1.29213,1325525940000,0,0,1.29213,1.29213,0
1325526060000,1.29211,1325526060000,0,0,1.29211,1.29211,0
1325526120000,1.29231,1325526120000,0,0,1.29231,1.29231,0
1325526180000,1.29232,1325526180000,0,0,1.29232,1.29232,0
1325526240000,1.29233,1325526240000,0,0,1.29233,1.29233,0
1325526300000,1.2922,1325526300000,0,0,1.2922,1.2922,0
1325526420000,1.29215,1325526420000,0,0,1.29215,1.29215,0
1325526480000,1.29216,1325526480000,0,0,1.29216,1.29216,0
1325526540000,1.29215,1325526540000,0,0,1.29215,1.29215,0
1325526600000,1.2922,1325526600000,0,0,1.2922,1.2922,0
1325526660000,1.29225,1325526660000,0,0,1.29225,1.29225,0
1325526720000,1.29226,1325526720000,0,0,1.29226,1.29226,0
1325526780000,1.29228,1325526780000,0,0,1.29228,1.29228,0
1325526900000,1.29229,1325526900000,0,0,1.29229,1.29229,0
1325526960000,1.29229,1325526960000,0,0,1.29229,1.29229,0
1325527020000,1.29236,1325527020000,0,0,1.29236,1.29236,0
1325527080000,1.2922,1325527080000,0,0,1.2922,1.2922,0
1325527140000,1.29223,1325527140000,0,0,1.29223,1.29223,0
1325527200000,1.29305,1325527200000,0,0,1.29305,1.29305,0
1325527260000,1.2926,1325527260000,0,0,1.2926,1.2926,0
1325527320000,1.29282,1325527320000,0,0,1.29282,1.29282,0
1325527380000,1.29272,1325527380000,0,0,1.29272,1.29272,0
1325527440000,1.29276,1325527440000,0,0,1.29276,1.29276,0
1325527500000,1.29277,1325527500000,0,0,1.29277,1.29277,0
1325527560000,1.29275,1325527560000,0,0,1.29275,1.29275,0
1325527620000,1.29274,1325527620000,0,0,1.29274,1.29274,0
1325527680000,1.29273,1325527680000,0,0,1.29273,1.29273,0
1325527800000,1.29271,1325527800000,0,0,1.29271,1.29271,0
1325527860000,1.29273,1325527860000,0,0,1.29273,1.29273,0
1325527920000,1.29273,1325527920000,0,0,1.29273,1.29273,0
1325527980000,1.2927,1325527980000,0,0,1.2927,1.2927,0
1325528040000,1.29264,1325528040000,0,0,1.29264,1.29264,0
1325528100000,1.29263,1325528100000,0,0,1.29263,1.29263,0
1325528400000,1.29272,1325528400000,0,0,1.29272,1.29272,0
1325528460000,1.29262,1325528460000,0,0,1.29262,1.29262,0
1325528520000,1.29267,1325528520000,0,0,1.29267,1.29267,0
1325528580000,1.29271,1325528580000,0,0,1.29271,1.29271,0
1325528640000,1.29277,1325528640000,0,0,1.29277,1.29277,0
1325528760000,1.29276,1325528760000,0,0,1.29276,1.29276,0
1325528880000,1.29272,1325528880000,0,0,1.29272,1.29272,0
1325528940000,1.29276,1325528940000,0,0,1.29276,1.29276,0
1325529000000,1.2928,1325529000000,0,0,1.2928,1.2928,0
1325529060000,1.2928,1325529060000,0,0,1.2928,1.2928,0
1325529120000,1.29271,1325529120000,0,0,1.29271,1.29271,0
1325529180000,1.29272,1325529180000,0,0,1.29272,1.29272,0
1325529240000,1.29276,1325529240000,0,0,1.29276,1.29276,0
1325529300000,1.29278,1325529300000,0,0,1.29278,1.29278,0
1325529360000,1.29281,1325529360000,0,0,1.29281,1.29281,0
1325529420000,1.29281,1325529420000,0,0,1.29281,1.29281,0
1325529480000,1.29281,1325529480000,0,0,1.29281,1.29281,0
1325529540000,1.29282,1325529540000,0,0,1.29282,1.29282,0
1325529600000,1.2928,1325529600000,0,0,1.2928,1.2928,0
1325529660000,1.29303,1325529660000,0,0,1.29303,1.29303,0
1325529720000,1.29307,1325529720000,0,0,1.29307,1.29307,0
1325529780000,1.29292,1325529780000,0,0,1.29292,1.29292,0
1325529840000,1.29291,1325529840000,0,0,1.29291,1.29291,0
1325529900000,1.29296,1325529900000,0,0,1.29296,1.29296,0
1325529960000,1.29289,1325529960000,0,0,1.29289,1.29289,0
1325530020000,1.2929,1325530020000,0,0,1.2929,1.2929,0
1325530080000,1.2929,1325530080000,0,0,1.2929,1.2929,0
1325530140000,1.29297,1325530140000,0,0,1.29297,1.29297,0
1325530200000,1.29227,1325530200000,0,0,1.29227,1.29227,0
1325530260000,1.29262,1325530260000,0,0,1.29262,1.29262,0
1325530320000,1.29247,1325530320000,0,0,1.29247,1.29247,0
1325530380000,1.29247,1325530380000,0,0,1.29247,1.29247,0
1325530440000,1.29254,1325530440000,0,0,1.29254,1.29254,0
1325530500000,1.29255,1325530500000,0,0,1.29255,1.29255,0
1325530560000,1.29267,1325530560000,0,0,1.29267,1.29267,0
1325530620000,1.29266,1325530620000,0,0,1.29266,1.29266,0
1325530680000,1.29254,1325530680000,0,0,1.29254,1.29254,0
1325530740000,1.29263,1325530740000,0,0,1.29263,1.29263,0
1325530860000,1.29265,1325530860000,0,0,1.29265,1.29265,0
1325530920000,1.29278,1325530920000,0,0,1.29278,1.29278,0
1325530980000,1.29278,1325530980000,0,0,1.29278,1.29278,0
1325531040000,1.29273,1325531040000,0,0,1.29273,1.29273,0
1325531100000,1.29271,1325531100000,0,0,1.29271,1.29271,0
1325531160000,1.29263,1325531160000,0,0,1.29263,1.29263,0
1325531220000,1.29263,1325531220000,0,0,1.29263,1.29263,0
1325531280000,1.29265,1325531280000,0,0,1.29265,1.29265,0
1325531340000,1.29262,1325531340000,0,0,1.29262,1.29262,0
1325531400000,1.29263,1325531400000,0,0,1.29263,1.29263,0
1325531520000,1.29261,1325531520000,0,0,1.29261,1.29261,0
1325531580000,1.29257,1325531580000,0,0,1.29257,1.29257,0
1325531640000,1.29262,1325531640000,0,0,1.29262,1.29262,0
1325531700000,1.29259,1325531700000,0,0,1.29259,1.29259,0
1325531760000,1.29259,1325531760000,0,0,1.29259,1.29259,0
1325531820000,1.29264,1325531820000,0,0,1.29264,1.29264,0
1325531880000,1.29264,1325531880000,0,0,1.29264,1.29264,0
1325531940000,1.29261,1325531940000,0,0,1.29261,1.29261,0
1325532000000,1.29261,1325532000000,0,0,1.29261,1.29261,0
1325532060000,1.29273,1325532060000,0,0,1.29273,1.29273,0
1325532120000,1.29285,1325532120000,0,0,1.29285,1.29285,0
1325532180000,1.29293,1325532180000,0,0,1.29293,1.29293,0
1325532240000,1.29286,1325532240000,0,0,1.29286,1.29286,0
1325532300000,1.29272,1325532300000,0,0,1.29272,1.29272,0
1325532360000,1.29268,1325532360000,0,0,1.29268,1.29268,0
1325532420000,1.29274,1325532420000,0,0,1.29274,1.29274,0
1325532480000,1.29277,1325532480000,0,0,1.29277,1.29277,0
1325532540000,1.29276,1325532540000,0,0,1.29276,1.29276,0
1325532600000,1.29274,1325532600000,0,0,1.29274,1.29274,0
1325532660000,1.29274,1325532660000,0,0,1.29274,1.29274,0
1325532720000,1.29272,1325532720000,0,0,1.29272,1.29272,0
1325532780000,1.29295,1325532780000,0,0,1.29295,1.29295,0
1325532840000,1.29285,1325532840000,0,0,1.29285,1.29285,0
1325532900000,1.29266,1325532900000,0,0,1.29266,1.29266,0
1325532960000,1.29278,1325532960000,0,0,1.29278,1.29278,0
1325533020000,1.29266,1325533020000,0,0,1.29266,1.29266,0
1325533080000,1.29266,1325533080000,0,0,1.29266,1.29266,0
1325533140000,1.29266,1325533140000,0,0,1.29266,1.29266,0
1325533200000,1.29268,1325533200000,0,0,1.29268,1.29268,0
1325533260000,1.29268,1325533260000,0,0,1.29268,1.29268,0
1325533380000,1.29271,1325533380000,0,0,1.29271,1.29271,0
1325533440000,1.29264,1325533440000,0,0,1.29264,1.29264,0
1325533500000,1.29265,1325533500000,0,0,1.29265,1.29265,0
1325533560000,1.29263,1325533560000,0,0,1.29263,1.29263,0
1325533620000,1.29262,1325533620000,0,0,1.29262,1.29262,0
1325533740000,1.29258,1325533740000,0,0,1.29258,1.29258,0
1325533920000,1.29259,1325533920000,0,0,1.29259,1.29259,0
1325533980000,1.29256,1325533980000,0,0,1.29256,1.29256,0
1325534160000,1.29256,1325534160000,0,0,1.29256,1.29256,0
1325534220000,1.29254,1325534220000,0,0,1.29254,1.29254,0
1325534280000,1.29251,1325534280000,0,0,1.29251,1.29251,0
1325534340000,1.29253,1325534340000,0,0,1.29253,1.29253,0
1325534400000,1.29274,1325534400000,0,0,1.29274,1.29274,0
1325534460000,1.29275,1325534460000,0,0,1.29275,1.29275,0
1325534520000,1.29261,1325534520000,0,0,1.29261,1.29261,0
1325534580000,1.29261,1325534580000,0,0,1.29261,1.29261,0
1325534640000,1.29278,1325534640000,0,0,1.29278,1.29278,0
1325534700000,1.29264,1325534700000,0,0,1.29264,1.29264,0
1325534820000,1.29265,1325534820000,0,0,1.29265,1.29265,0
1325534940000,1.29262,1325534940000,0,0,1.29262,1.29262,0
1325535000000,1.29248,1325535000000,0,0,1.29248,1.29248,0
1325535060000,1.29244,1325535060000,0,0,1.29244,1.29244,0
1325535120000,1.29245,1325535120000,0,0,1.29245,1.29245,0
1325535180000,1.29232,1325535180000,0,0,1.29232,1.29232,0
1325535240000,1.29228,1325535240000,0,0,1.29228,1.29228,0
1325535300000,1.29227,1325535300000,0,0,1.29227,1.29227,0
1325535360000,1.29226,1325535360000,0,0,1.29226,1.29226,0
1325535420000,1.29233,1325535420000,0,0,1.29233,1.29233,0
1325535480000,1.29233,1325535480000,0,0,1.29233,1.29233,0
1325535540000,1.29232,1325535540000,0,0,1.29232,1.29232,0
1325535600000,1.29233,1325535600000,0,0,1.29233,1.29233,0
1325535660000,1.2923,1325535660000,0,0,1.2923,1.2923,0
1325535720000,1.29232,1325535720000,0,0,1.29232,1.29232,0
1325535780000,1.29232,1325535780000,0,0,1.29232,1.29232,0
1325535840000,1.29233,1325535840000,0,0,1.29233,1.29233,0
1325535900000,1.2924,1325535900000,0,0,1.2924,1.2924,0
1325535960000,1.29232,1325535960000,0,0,1.29232,1.29232,0
1325536020000,1.29227,1325536020000,0,0,1.29227,1.29227,0
1325536080000,1.29231,1325536080000,0,0,1.29231,1.29231,0
1325536140000,1.29214,1325536140000,0,0,1.29214,1.29214,0
1325536200000,1.29216,1325536200000,0,0,1.29216,1.29216,0
1325536260000,1.29221,1325536260000,0,0,1.29221,1.29221,0
1325536320000,1.2922,1325536320000,0,0,1.2922,1.2922,0
1325536380000,1.29217,1325536380000,0,0,1.29217,1.29217,0
1325536440000,1.2923,1325536440000,0,0,1.2923,1.2923,0
1325536500000,1.29232,1325536500000,0,0,1.29232,1.29232,0
1325536560000,1.29238,1325536560000,0,0,1.29238,1.29238,0
1325536620000,1.29243,1325536620000,0,0,1.29243,1.29243,0
1325536680000,1.29243,1325536680000,0,0,1.29243,1.29243,0
1325536740000,1.29242,1325536740000,0,0,1.29242,1.29242,0
1325536800000,1.29239,1325536800000,0,0,1.29239,1.29239,0
1325536920000,1.29239,1325536920000,0,0,1.29239,1.29239,0
1325536980000,1.29239,1325536980000,0,0,1.29239,1.29239,0
1325537040000,1.29237,1325537040000,0,0,1.29237,1.29237,0
1325537100000,1.29245,1325537100000,0,0,1.29245,1.29245,0
1325537160000,1.29254,1325537160000,0,0,1.29254,1.29254,0
1325537220000,1.29259,1325537220000,0,0,1.29259,1.29259,0
1325537280000,1.29259,1325537280000,0,0,1.29259,1.29259,0
1325537340000,1.29267,1325537340000,0,0,1.29267,1.29267,0
1325537400000,1.29267,1325537400000,0,0,1.29267,1.29267,0
1325537460000,1.29277,1325537460000,0,0,1.29277,1.29277,0
1325537520000,1.29278,1325537520000,0,0,1.29278,1.29278,0
1325537580000,1.29278,1325537580000,0,0,1.29278,1.29278,0
1325537640000,1.29269,1325537640000,0,0,1.29269,1.29269,0
1325537760000,1.29273,1325537760000,0,0,1.29273,1.29273,0
1325537820000,1.29268,1325537820000,0,0,1.29268,1.29268,0
1325537880000,1.29272,1325537880000,0,0,1.29272,1.29272,0
1325537940000,1.29272,1325537940000,0,0,1.29272,1.29272,0
1325538000000,1.29267,1325538000000,0,0,1.29267,1.29267,0
1325538060000,1.29266,1325538060000,0,0,1.29266,1.29266,0
1325538120000,1.29282,1325538120000,0,0,1.29282,1.29282,0
1325538180000,1.29279,1325538180000,0,0,1.29279,1.29279,0
1325538300000,1.29277,1325538300000,0,0,1.29277,1.29277,0
1325538360000,1.29264,1325538360000,0,0,1.29264,1.29264,0
1325538420000,1.29279,1325538420000,0,0,1.29279,1.29279,0
1325538540000,1.29279,1325538540000,0,0,1.29279,1.29279,0
1325538720000,1.29273,1325538720000,0,0,1.29273,1.29273,0
1325538780000,1.29274,1325538780000,0,0,1.29274,1.29274,0
1325538840000,1.29276,1325538840000,0,0,1.29276,1.29276,0
1325538900000,1.2928,1325538900000,0,0,1.2928,1.2928,0
1325538960000,1.29277,1325538960000,0,0,1.29277,1.29277,0
1325539020000,1.29277,1325539020000,0,0,1.29277,1.29277,0
1325539140000,1.29277,1325539140000,0,0,1.29277,1.29277,0
1325539260000,1.29282,1325539260000,0,0,1.29282,1.29282,0
1325539320000,1.29277,1325539320000,0,0,1.29277,1.29277,0
1325539500000,1.29276,1325539500000,0,0,1.29276,1.29276,0
1325539560000,1.29278,1325539560000,0,0,1.29278,1.29278,0
1325539620000,1.29281,1325539620000,0,0,1.29281,1.29281,0
1325539680000,1.29293,1325539680000,0,0,1.29293,1.29293,0
1325539740000,1.29304,1325539740000,0,0,1.29304,1.29304,0
1325539800000,1.293,1325539800000,0,0,1.293,1.293,0
1325539860000,1.29288,1325539860000,0,0,1.29288,1.29288,0
1325539920000,1.2929,1325539920000,0,0,1.2929,1.2929,0
1325539980000,1.29296,1325539980000,0,0,1.29296,1.29296,0
1325540040000,1.29297,1325540040000,0,0,1.29297,1.29297,0
1325540100000,1.29296,1325540100000,0,0,1.29296,1.29296,0
1325540160000,1.29309,1325540160000,0,0,1.29309,1.29309,0
1325540220000,1.29308,1325540220000,0,0,1.29308,1.29308,0
1325540280000,1.29309,1325540280000,0,0,1.29309,1.29309,0
1325540340000,1.29313,1325540340000,0,0,1.29313,1.29313,0
1325540400000,1.29304,1325540400000,0,0,1.29304,1.29304,0
1325540520000,1.29322,1325540520000,0,0,1.29322,1.29322,0
1325540580000,1.29319,1325540580000,0,0,1.29319,1.29319,0
1325540760000,1.29321,1325540760000,0,0,1.29321,1.29321,0
1325540820000,1.29324,1325540820000,0,0,1.29324,1.29324,0
1325540880000,1.29331,1325540880000,0,0,1.29331,1.29331,0
1325540940000,1.29334,1325540940000,0,0,1.29334,1.29334,0
1325541000000,1.29335,1325541000000,0,0,1.29335,1.29335,0
1325541060000,1.29336,1325541060000,0,0,1.29336,1.29336,0
1325541120000,1.29332,1325541120000,0,0,1.29332,1.29332,0
1325541180000,1.29327,1325541180000,0,0,1.29327,1.29327,0
1325541240000,1.29326,1325541240000,0,0,1.29326,1.29326,0
1325541300000,1.29326,1325541300000,0,0,1.29326,1.29326,0
1325541360000,1.29328,1325541360000,0,0,1.29328,1.29328,0
1325541420000,1.29332,1325541420000,0,0,1.29332,1.29332,0
1325541480000,1.29329,1325541480000,0,0,1.29329,1.29329,0
1325541540000,1.29329,1325541540000,0,0,1.29329,1.29329,0
1325541660000,1.29329,1325541660000,0,0,1.29329,1.29329,0
1325541780000,1.29326,1325541780000,0,0,1.29326,1.29326,0
1325541840000,1.29311,1325541840000,0,0,1.29311,1.29311,0
1325541900000,1.29328,1325541900000,0,0,1.29328,1.29328,0
1325541960000,1.29326,1325541960000,0,0,1.29326,1.29326,0
1325542080000,1.29327,1325542080000,0,0,1.29327,1.29327,0
1325542140000,1.29338,1325542140000,0,0,1.29338,1.29338,0
1325542200000,1.29338,1325542200000,0,0,1.29338,1.29338,0
1325542260000,1.29328,1325542260000,0,0,1.29328,1.29328,0
1325542320000,1.2933,1325542320000,0,0,1.2933,1.2933,0
1325542380000,1.29331,1325542380000,0,0,1.29331,1.29331,0
1325542440000,1.29322,1325542440000,0,0,1.29322,1.29322,0
1325542560000,1.29321,1325542560000,0,0,1.29321,1.29321,0
1325542620000,1.29322,1325542620000,0,0,1.29322,1.29322,0
1325542680000,1.29322,1325542680000,0,0,1.29322,1.29322,0
1325542740000,1.29324,1325542740000,0,0,1.29324,1.29324,0
1325542800000,1.29325,1325542800000,0,0,1.29325,1.29325,0
1325542860000,1.29331,1325542860000,0,0,1.29331,1.29331,0
1325542920000,1.29337,1325542920000,0,0,1.29337,1.29337,0
1325542980000,1.29338,1325542980000,0,0,1.29338,1.29338,0
1325543040000,1.29339,1325543040000,0,0,1.29339,1.29339,0
1325543100000,1.29334,1325543100000,0,0,1.29334,1.29334,0
1325543160000,1.29338,1325543160000,0,0,1.29338,1.29338,0
1325543220000,1.2934,1325543220000,0,0,1.2934,1.2934,0
1325543280000,1.29337,1325543280000,0,0,1.29337,1.29337,0
1325543340000,1.2934,1325543340000,0,0,1.2934,1.2934,0
1325543400000,1.29337,1325543400000,0,0,1.29337,1.29337,0
1325543460000,1.29338,1325543460000,0,0,1.29338,1.29338,0
1325543520000,1.29338,1325543520000,0,0,1.29338,1.29338,0
1325543580000,1.29341,1325543580000,0,0,1.29341,1.29341,0
1325543640000,1.29333,1325543640000,0,0,1.29333,1.29333,0
1325543700000,1.29333,1325543700000,0,0,1.29333,1.29333,0
1325543760000,1.29335,1325543760000,0,0,1.29335,1.29335,0
1325543880000,1.29336,1325543880000,0,0,1.29336,1.29336,0
1325543940000,1.29336,1325543940000,0,0,1.29336,1.29336,0
1325544000000,1.29333,1325544000000,0,0,1.29333,1.29333,0
1325544180000,1.29331,1325544180000,0,0,1.29331,1.29331,0
1325544240000,1.2933,1325544240000,0,0,1.2933,1.2933,0
1325544360000,1.2933,1325544360000,0,0,1.2933,1.2933,0
1325544420000,1.2933,1325544420000,0,0,1.2933,1.2933,0
1325544480000,1.29331,1325544480000,0,0,1.29331,1.29331,0
1325544540000,1.29328,1325544540000,0,0,1.29328,1.29328,0
1325544600000,1.29345,1325544600000,0,0,1.29345,1.29345,0
1325544720000,1.2934,1325544720000,0,0,1.2934,1.2934,0
1325544780000,1.29332,1325544780000,0,0,1.29332,1.29332,0
1325544840000,1.2934,1325544840000,0,0,1.2934,1.2934,0
1325544900000,1.29346,1325544900000,0,0,1.29346,1.29346,0
1325544960000,1.29332,1325544960000,0,0,1.29332,1.29332,0
1325545020000,1.29336,1325545020000,0,0,1.29336,1.29336,0
1325545080000,1.2934,1325545080000,0,0,1.2934,1.2934,0
1325545140000,1.29331,1325545140000,0,0,1.29331,1.29331,0
1325545200000,1.29332,1325545200000,0,0,1.29332,1.29332,0
1325545260000,1.29325,1325545260000,0,0,1.29325,1.29325,0
1325545320000,1.29324,1325545320000,0,0,1.29324,1.29324,0
1325545440000,1.29323,1325545440000,0,0,1.29323,1.29323,0
1325545500000,1.29339,1325545500000,0,0,1.29339,1.29339,0
1325545560000,1.29346,1325545560000,0,0,1.29346,1.29346,0
1325545620000,1.29352,1325545620000,0,0,1.29352,1.29352,0
1325545680000,1.29348,1325545680000,0,0,1.29348,1.29348,0
1325545740000,1.29351,1325545740000,0,0,1.29351,1.29351,0
1325545800000,1.29355,1325545800000,0,0,1.29355,1.29355,0
1325545860000,1.2936,1325545860000,0,0,1.2936,1.2936,0
1325545920000,1.2936,1325545920000,0,0,1.2936,1.2936,0
1325546040000,1.2936,1325546040000,0,0,1.2936,1.2936,0
1325546100000,1.2936,1325546100000,0,0,1.2936,1.2936,0
1325546160000,1.2936,1325546160000,0,0,1.2936,1.2936,0
1325546340000,1.29367,1325546340000,0,0,1.29367,1.29367,0
1325546400000,1.29361,1325546400000,0,0,1.29361,1.29361,0
1325546460000,1.29371,1325546460000,0,0,1.29371,1.29371,0
1325546520000,1.29387,1325546520000,0,0,1.29387,1.29387,0
1325546580000,1.29377,1325546580000,0,0,1.29377,1.29377,0
1325546640000,1.29361,1325546640000,0,0,1.29361,1.29361,0
1325546700000,1.29373,1325546700000,0,0,1.29373,1.29373,0
1325546760000,1.29372,1325546760000,0,0,1.29372,1.29372,0
1325546820000,1.29365,1325546820000,0,0,1.29365,1.29365,0
1325546880000,1.29381,1325546880000,0,0,1.29381,1.29381,0
1325546940000,1.29381,1325546940000,0,0,1.29381,1.29381,0
1325547060000,1.29382,1325547060000,0,0,1.29382,1.29382,0
1325547120000,1.29381,1325547120000,0,0,1.29381,1.29381,0
1325547180000,1.29376,1325547180000,0,0,1.29376,1.29376,0
1325547240000,1.29362,1325547240000,0,0,1.29362,1.29362,0
1325547300000,1.29363,1325547300000,0,0,1.29363,1.29363,0
1325547360000,1.29363,1325547360000,0,0,1.29363,1.29363,0
1325547420000,1.29367,1325547420000,0,0,1.29367,1.29367,0
1325547480000,1.29362,1325547480000,0,0,1.29362,1.29362,0
1325547540000,1.29361,1325547540000,0,0,1.29361,1.29361,0
1325547600000,1.29368,1325547600000,0,0,1.29368,1.29368,0
1325547660000,1.29366,1325547660000,0,0,1.29366,1.29366,0
1325547720000,1.29366,1325547720000,0,0,1.29366,1.29366,0
1325547780000,1.29362,1325547780000,0,0,1.29362,1.29362,0
1325547840000,1.29365,1325547840000,0,0,1.29365,1.29365,0
1325547900000,1.29367,1325547900000,0,0,1.29367,1.29367,0
1325547960000,1.29375,1325547960000,0,0,1.29375,1.29375,0
1325548020000,1.29377,1325548020000,0,0,1.29377,1.29377,0
1325548080000,1.29376,1325548080000,0,0,1.29376,1.29376,0
1325548140000,1.29375,1325548140000,0,0,1.29375,1.29375,0
1325548200000,1.29376,1325548200000,0,0,1.29376,1.29376,0
1325548260000,1.29376,1325548260000,0,0,1.29376,1.29376,0
1325548320000,1.29377,1325548320000,0,0,1.29377,1.29377,0
1325548380000,1.29362,1325548380000,0,0,1.29362,1.29362,0
1325548440000,1.29372,1325548440000,0,0,1.29372,1.29372,0
1325548500000,1.29373,1325548500000,0,0,1.29373,1.29373,0
1325548560000,1.29384,1325548560000,0,0,1.29384,1.29384,0
1325548620000,1.2939,1325548620000,0,0,1.2939,1.2939,0
1325548740000,1.29376,1325548740000,0,0,1.29376,1.29376,0
1325548800000,1.29358,1325548800000,0,0,1.29358,1.29358,0
1325548860000,1.2935,1325548860000,0,0,1.2935,1.2935,0
1325548920000,1.2937,1325548920000,0,0,1.2937,1.2937,0
1325548980000,1.29361,1325548980000,0,0,1.29361,1.29361,0
1325549040000,1.29365,1325549040000,0,0,1.29365,1.29365,0
1325549100000,1.29371,1325549100000,0,0,1.29371,1.29371,0
1325549160000,1.29376,1325549160000,0,0,1.29376,1.29376,0
1325549220000,1.29372,1325549220000,0,0,1.29372,1.29372,0
1325549280000,1.29376,1325549280000,0,0,1.29376,1.29376,0
1325549340000,1.2937,1325549340000,0,0,1.2937,1.2937,0
1325549400000,1.29378,1325549400000,0,0,1.29378,1.29378,0
1325549460000,1.29372,1325549460000,0,0,1.29372,1.29372,0
1325549520000,1.29386,1325549520000,0,0,1.29386,1.29386,0
1325549580000,1.29395,1325549580000,0,0,1.29395,1.29395,0
1325549640000,1.29415,1325549640000,0,0,1.29415,1.29415,0
1325549700000,1.29444,1325549700000,0,0,1.29444,1.29444,0
1325549760000,1.29446,1325549760000,0,0,1.29446,1.29446,0
1325549820000,1.29443,1325549820000,0,0,1.29443,1.29443,0
1325549880000,1.29444,1325549880000,0,0,1.29444,1.29444,0
1325549940000,1.29455,1325549940000,0,0,1.29455,1.29455,0
1325550000000,1.29443,1325550000000,0,0,1.29443,1.29443,0
1325550060000,1.29433,1325550060000,0,0,1.29433,1.29433,0
1325550120000,1.29426,1325550120000,0,0,1.29426,1.29426,0
1325550180000,1.29454,1325550180000,0,0,1.29454,1.29454,0
1325550240000,1.29485,1325550240000,0,0,1.29485,1.29485,0
1325550300000,1.29487,1325550300000,0,0,1.29487,1.29487,0
1325550360000,1.29495,1325550360000,0,0,1.29495,1.29495,0
1325550420000,1.29472,1325550420000,0,0,1.29472,1.29472,0
1325550480000,1.29496,1325550480000,0,0,1.29496,1.29496,0
1325550540000,1.295,1325550540000,0,0,1.295,1.295,0
1325550600000,1.29498,1325550600000,0,0,1.29498,1.29498,0
1325550660000,1.2951,1325550660000,0,0,1.2951,1.2951,0
1325550720000,1.29505,1325550720000,0,0,1.29505,1.29505,0
1325550780000,1.29509,1325550780000,0,0,1.29509,1.29509,0
1325550840000,1.29509,1325550840000,0,0,1.29509,1.29509,0
1325550900000,1.29546,1325550900000,0,0,1.29546,1.29546,0
1325550960000,1.2955,1325550960000,0,0,1.2955,1.2955,0
1325551020000,1.29577,1325551020000,0,0,1.29577,1.29577,0
1325551080000,1.29558,1325551080000,0,0,1.29558,1.29558,0
1325551140000,1.29574,1325551140000,0,0,1.29574,1.29574,0
1325551200000,1.2957,1325551200000,0,0,1.2957,1.2957,0
1325551260000,1.29568,1325551260000,0,0,1.29568,1.29568,0
1325551320000,1.29553,1325551320000,0,0,1.29553,1.29553,0
1325551380000,1.29546,1325551380000,0,0,1.29546,1.29546,0
1325551440000,1.2953,1325551440000,0,0,1.2953,1.2953,0
1325551500000,1.29522,1325551500000,0,0,1.29522,1.29522,0
1325551560000,1.29519,1325551560000,0,0,1.29519,1.29519,0
1325551620000,1.29563,1325551620000,0,0,1.29563,1.29563,0
1325551680000,1.29537,1325551680000,0,0,1.29537,1.29537,0
1325551740000,1.29526,1325551740000,0,0,1.29526,1.29526,0
1325551800000,1.2952,1325551800000,0,0,1.2952,1.2952,0
1325551860000,1.29495,1325551860000,0,0,1.29495,1.29495,0
1325551920000,1.29516,1325551920000,0,0,1.29516,1.29516,0
1325551980000,1.29513,1325551980000,0,0,1.29513,1.29513,0
1325552040000,1.29519,1325552040000,0,0,1.29519,1.29519,0
1325552100000,1.29516,1325552100000,0,0,1.29516,1.29516,0
1325552160000,1.29519,1325552160000,0,0,1.29519,1.29519,0
1325552280000,1.29516,1325552280000,0,0,1.29516,1.29516,0
1325552340000,1.29518,1325552340000,0,0,1.29518,1.29518,0
1325552400000,1.29519,1325552400000,0,0,1.29519,1.29519,0
1325552460000,1.29515,1325552460000,0,0,1.29515,1.29515,0
1325552520000,1.29519,1325552520000,0,0,1.29519,1.29519,0
1325552580000,1.2952,1325552580000,0,0,1.2952,1.2952,0
1325552640000,1.2952,1325552640000,0,0,1.2952,1.2952,0
1325552700000,1.29517,1325552700000,0,0,1.29517,1.29517,0
1325552760000,1.29516,1325552760000,0,0,1.29516,1.29516,0
1325552820000,1.29511,1325552820000,0,0,1.29511,1.29511,0
1325552880000,1.29522,1325552880000,0,0,1.29522,1.29522,0
1325552940000,1.29526,1325552940000,0,0,1.29526,1.29526,0
1325553000000,1.29544,1325553000000,0,0,1.29544,1.29544,0
1325553060000,1.29555,1325553060000,0,0,1.29555,1.29555,0
1325553120000,1.29571,1325553120000,0,0,1.29571,1.29571,0
1325553180000,1.29585,1325553180000,0,0,1.29585,1.29585,0
1325553240000,1.29583,1325553240000,0,0,1.29583,1.29583,0
1325553300000,1.29571,1325553300000,0,0,1.29571,1.29571,0
1325553360000,1.29638,1325553360000,0,0,1.29638,1.29638,0
1325553420000,1.29639,1325553420000,0,0,1.29639,1.29639,0
1325553480000,1.29635,1325553480000,0,0,1.29635,1.29635,0
1325553540000,1.29635,1325553540000,0,0,1.29635,1.29635,0
1325553600000,1.29615,1325553600000,0,0,1.29615,1.29615,0
1325553660000,1.29601,1325553660000,0,0,1.29601,1.29601,0
1325553720000,1.29618,1325553720000,0,0,1.29618,1.29618,0
1325553780000,1.29623,1325553780000,0,0,1.29623,1.29623,0
1325553840000,1.29617,1325553840000,0,0,1.29617,1.29617,0
1325553900000,1.29599,1325553900000,0,0,1.29599,1.29599,0
1325553960000,1.29621,1325553960000,0,0,1.29621,1.29621,0
1325554020000,1.2962,1325554020000,0,0,1.2962,1.2962,0
1325554080000,1.2962,1325554080000,0,0,1.2962,1.2962,0
1325554140000,1.29632,1325554140000,0,0,1.29632,1.29632,0
